-2.417082405090332031e+01
-1.051889801025390625e+01
-1.080732345581054688e+01
-1.898777198791503906e+01
-5.145783996582031250e+01
2.652237176895141602e+00
-4.608924484252929688e+01
-7.581742095947265625e+01
-1.915772628784179688e+01
-3.900243759155273438e+01
-1.413621044158935547e+01
-8.856632232666015625e+00
-6.144190979003906250e+01
-5.031554794311523438e+01
-5.833567428588867188e+01
-6.131760025024414062e+01
-4.018378448486328125e+01
-1.490340518951416016e+01
-2.597797012329101562e+01
-2.124230575561523438e+01
-1.470499897003173828e+01
-9.688453674316406250e+00
-2.906593322753906250e+01
-7.142738342285156250e+01
-9.153826832771301270e-01
-5.635036087036132812e+01
-8.220973968505859375e+00
-4.184764099121093750e+01
-5.237742614746093750e+01
