9.910970687866210938e+00
2.135025560855865479e-01
-1.162527656555175781e+01
6.231869697570800781e+00
-6.020917892456054688e+01
-9.303463935852050781e+00
-5.186669921875000000e+01
-6.126333618164062500e+01
-1.031997680664062500e+01
-2.228100204467773438e+01
-8.870682716369628906e-01
-1.445369243621826172e+00
-3.466119384765625000e+01
-4.868613052368164062e+01
-2.481065940856933594e+01
-6.212288284301757812e+01
-2.073019409179687500e+01
-3.854881286621093750e+01
-3.960831832885742188e+01
-6.141582965850830078e+00
-3.269651031494140625e+01
1.937444686889648438e+01
-3.822960376739501953e+00
-4.581946563720703125e+01
5.345056056976318359e+00
-1.004079818725585938e+01
-3.311369895935058594e+00
-4.083642196655273438e+01
-4.876651763916015625e+01
